analyst,view_count,stock_code,stock_name,action,published_date,next_trading_day,video_id
陳昆仁分析師-摩爾證券投顧,0,1815,富喬工業股份有限公司,買進,2025-12-09,2025-12-10,0nuxVBwE5-w
陳昆仁分析師-摩爾證券投顧,0,2317,鴻海,買進,2025-12-09,2025-12-10,ZqQl1V577Ec
陳昆仁分析師-摩爾證券投顧,0,2330,台積電,買進,2025-12-09,2025-12-10,0nuxVBwE5-w
陳昆仁分析師-摩爾證券投顧,0,2330,台積電,買進,2025-12-09,2025-12-10,ZqQl1V577Ec
陳昆仁分析師-摩爾證券投顧,0,2344,華邦電,買進,2025-12-09,2025-12-10,0nuxVBwE5-w
陳昆仁分析師-摩爾證券投顧,0,2344,華邦電,買進,2025-12-09,2025-12-10,ZqQl1V577Ec
陳昆仁分析師-摩爾證券投顧,0,2368,金像電,買進,2025-12-09,2025-12-10,0nuxVBwE5-w
陳昆仁分析師-摩爾證券投顧,0,2382,廣達,買進,2025-12-09,2025-12-10,ZqQl1V577Ec
陳昆仁分析師-摩爾證券投顧,0,2383,台光電,買進,2025-12-09,2025-12-10,0nuxVBwE5-w
陳昆仁分析師-摩爾證券投顧,0,2485,兆赫,買進,2025-12-09,2025-12-10,0nuxVBwE5-w
陳昆仁分析師-摩爾證券投顧,0,2524,京城,賣出,2025-12-09,2025-12-10,0nuxVBwE5-w
陳昆仁分析師-摩爾證券投顧,0,3037,欣興,買進,2025-12-09,2025-12-10,0nuxVBwE5-w
陳昆仁分析師-摩爾證券投顧,0,3163,波若威科技股份有限公司,買進,2025-12-09,2025-12-10,0nuxVBwE5-w
陳昆仁分析師-摩爾證券投顧,0,3231,緯創,買進,2025-12-09,2025-12-10,ZqQl1V577Ec
陳昆仁分析師-摩爾證券投顧,0,4765,維穎,買進,2025-12-09,2025-12-10,0nuxVBwE5-w
陳昆仁分析師-摩爾證券投顧,0,5475,德宏工業股份有限公司,買進,2025-12-09,2025-12-10,0nuxVBwE5-w
陳昆仁分析師-摩爾證券投顧,0,6191,精成科,買進,2025-12-09,2025-12-10,0nuxVBwE5-w
陳昆仁分析師-摩爾證券投顧,0,6442,光聖,賣出,2025-12-09,2025-12-10,0nuxVBwE5-w
陳昆仁分析師-摩爾證券投顧,0,6669,緯穎,買進,2025-12-09,2025-12-10,ZqQl1V577Ec
陳昆仁分析師-摩爾證券投顧,0,8299,群聯電子股份有限公司,買進,2025-12-09,2025-12-10,0nuxVBwE5-w
陳昆仁分析師-摩爾證券投顧,0,8299,群聯電子股份有限公司,買進,2025-12-09,2025-12-10,ZqQl1V577Ec
何基鼎分析師-摩爾證券投顧,55193,0063,元大臺灣50正2 ETF,買進,2025-12-10,2025-12-11,CBuRAKOpMfE
何基鼎分析師-摩爾證券投顧,55193,2327,國巨*,買進,2025-12-10,2025-12-11,CBuRAKOpMfE
何基鼎分析師-摩爾證券投顧,55193,2345,智邦,買進,2025-12-10,2025-12-11,CBuRAKOpMfE
何基鼎分析師-摩爾證券投顧,55193,2383,台光電,買進,2025-12-10,2025-12-11,CBuRAKOpMfE
何基鼎分析師-摩爾證券投顧,55193,2492,華新科,買進,2025-12-10,2025-12-11,CBuRAKOpMfE
何基鼎分析師-摩爾證券投顧,55193,3671,臺耀,買進,2025-12-10,2025-12-11,CBuRAKOpMfE
何基鼎分析師-摩爾證券投顧,55193,8021,尖點,買進,2025-12-10,2025-12-11,CBuRAKOpMfE
郭哲榮分析師-摩爾證券投顧,123343,2330,台積電,買進,2025-12-10,2025-12-11,KFxvP_HRbY4
郭哲榮分析師-摩爾證券投顧,123343,2454,聯發科,買進,2025-12-10,2025-12-11,KFxvP_HRbY4
郭哲榮分析師-摩爾證券投顧,123343,2603,長榮,賣出,2025-12-10,2025-12-11,KFxvP_HRbY4
郭哲榮分析師-摩爾證券投顧,123343,2605,新興,買進,2025-12-10,2025-12-11,KFxvP_HRbY4
郭哲榮分析師-摩爾證券投顧,123343,2609,陽明,賣出,2025-12-10,2025-12-11,KFxvP_HRbY4
郭哲榮分析師-摩爾證券投顧,123343,3264,欣銓科技股份有限公司,買進,2025-12-10,2025-12-11,KFxvP_HRbY4
鐘崑禎分析師_摩爾證券投顧,26154,1802,台玻,買進,2025-12-10,2025-12-11,lKya2SWlOCk
鐘崑禎分析師_摩爾證券投顧,3437,1802,台玻,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,26154,1815,富喬工業股份有限公司,買進,2025-12-10,2025-12-11,lKya2SWlOCk
鐘崑禎分析師_摩爾證券投顧,3437,1815,富喬工業股份有限公司,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,26154,2317,鴻海,買進,2025-12-10,2025-12-11,lKya2SWlOCk
鐘崑禎分析師_摩爾證券投顧,3437,2317,鴻海,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,26154,2330,台積電,買進,2025-12-10,2025-12-11,lKya2SWlOCk
鐘崑禎分析師_摩爾證券投顧,3437,2330,台積電,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,26154,2344,華邦電,買進,2025-12-10,2025-12-11,lKya2SWlOCk
鐘崑禎分析師_摩爾證券投顧,3437,2344,華邦電,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,26154,2368,金像電,買進,2025-12-10,2025-12-11,lKya2SWlOCk
鐘崑禎分析師_摩爾證券投顧,26154,2383,台光電,買進,2025-12-10,2025-12-11,lKya2SWlOCk
鐘崑禎分析師_摩爾證券投顧,3437,2383,台光電,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,3437,2408,南亞科,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,26154,2454,聯發科,買進,2025-12-10,2025-12-11,lKya2SWlOCk
鐘崑禎分析師_摩爾證券投顧,3437,2486,一詮,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,3437,3037,欣興,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,3437,3189,景碩,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,3437,3324,雙鴻科技股份有限公司,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,3437,3363,上詮光纖通信股份有限公司,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,3437,3443,創意,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,26154,3450,聯鈞,買進,2025-12-10,2025-12-11,lKya2SWlOCk
鐘崑禎分析師_摩爾證券投顧,3437,3450,聯鈞,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,3437,3661,世芯-KY,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,26154,4979,華星光通科技股份有限公司,買進,2025-12-10,2025-12-11,lKya2SWlOCk
鐘崑禎分析師_摩爾證券投顧,26154,5340,建榮工業材料股份有限公司,買進,2025-12-10,2025-12-11,lKya2SWlOCk
鐘崑禎分析師_摩爾證券投顧,26154,5439,高技企業股份有限公司,買進,2025-12-10,2025-12-11,lKya2SWlOCk
鐘崑禎分析師_摩爾證券投顧,26154,6213,聯茂,買進,2025-12-10,2025-12-11,lKya2SWlOCk
鐘崑禎分析師_摩爾證券投顧,26154,6274,台燿科技股份有限公司,買進,2025-12-10,2025-12-11,lKya2SWlOCk
鐘崑禎分析師_摩爾證券投顧,3437,6274,台燿科技股份有限公司,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,3437,6770,力積電,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
鐘崑禎分析師_摩爾證券投顧,26154,8358,金居開發股份有限公司,買進,2025-12-10,2025-12-11,lKya2SWlOCk
鐘崑禎分析師_摩爾證券投顧,3437,8358,金居開發股份有限公司,買進,2025-12-10,2025-12-11,y1jD-DpXwTY
陳昆仁分析師-摩爾證券投顧,0,2317,鴻海,買進,2025-12-10,2025-12-11,zRIKDobi8tE
陳昆仁分析師-摩爾證券投顧,0,2327,國巨*,買進,2025-12-10,2025-12-11,zRIKDobi8tE
陳昆仁分析師-摩爾證券投顧,0,2330,台積電,買進,2025-12-10,2025-12-11,bziIkyEAWX4
陳昆仁分析師-摩爾證券投顧,0,2330,台積電,買進,2025-12-10,2025-12-11,zRIKDobi8tE
陳昆仁分析師-摩爾證券投顧,0,2344,華邦電,買進,2025-12-10,2025-12-11,bziIkyEAWX4
陳昆仁分析師-摩爾證券投顧,0,2344,華邦電,買進,2025-12-10,2025-12-11,zRIKDobi8tE
陳昆仁分析師-摩爾證券投顧,0,2345,智邦,買進,2025-12-10,2025-12-11,zRIKDobi8tE
陳昆仁分析師-摩爾證券投顧,0,2454,聯發科,買進,2025-12-10,2025-12-11,zRIKDobi8tE
陳昆仁分析師-摩爾證券投顧,0,2467,志聖,買進,2025-12-10,2025-12-11,bziIkyEAWX4
陳昆仁分析師-摩爾證券投顧,0,3189,景碩,買進,2025-12-10,2025-12-11,bziIkyEAWX4
陳昆仁分析師-摩爾證券投顧,0,3443,創意,買進,2025-12-10,2025-12-11,zRIKDobi8tE
陳昆仁分析師-摩爾證券投顧,0,3582,矽光子,買進,2025-12-10,2025-12-11,bziIkyEAWX4
陳昆仁分析師-摩爾證券投顧,0,3661,世芯-KY,賣出,2025-12-10,2025-12-11,zRIKDobi8tE
陳昆仁分析師-摩爾證券投顧,0,6767,台灣微創醫療器材股份有限公司,買進,2025-12-10,2025-12-11,bziIkyEAWX4
陳昆仁分析師-摩爾證券投顧,0,8046,南電,買進,2025-12-10,2025-12-11,bziIkyEAWX4
何基鼎分析師-摩爾證券投顧,26017,1390,華晨,買進,2025-12-11,2025-12-12,ITKYTF0o5u0
何基鼎分析師-摩爾證券投顧,26017,1717,長興,買進,2025-12-11,2025-12-12,ITKYTF0o5u0
何基鼎分析師-摩爾證券投顧,26017,1727,中華化,買進,2025-12-11,2025-12-12,ITKYTF0o5u0
何基鼎分析師-摩爾證券投顧,26017,2327,國巨*,賣出,2025-12-11,2025-12-12,ITKYTF0o5u0
何基鼎分析師-摩爾證券投顧,11988,2330,台積電,買進,2025-12-11,2025-12-11,tMNVZUO2zh0
何基鼎分析師-摩爾證券投顧,26017,2383,台光電,買進,2025-12-11,2025-12-12,ITKYTF0o5u0
何基鼎分析師-摩爾證券投顧,11988,3711,日月光投控,買進,2025-12-11,2025-12-11,tMNVZUO2zh0
何基鼎分析師-摩爾證券投顧,26017,8042,臺灣金山電子工業股份有限公司,賣出,2025-12-11,2025-12-12,ITKYTF0o5u0
郭哲榮分析師-摩爾證券投顧,28565,2330,台積電,買進,2025-12-11,2025-12-12,P0UEJcL2cUk
郭哲榮分析師-摩爾證券投顧,28565,2408,南亞科,買進,2025-12-11,2025-12-12,P0UEJcL2cUk
郭哲榮分析師-摩爾證券投顧,28565,3037,欣興,買進,2025-12-11,2025-12-12,P0UEJcL2cUk
鐘崑禎分析師_摩爾證券投顧,4248,1815,富喬工業股份有限公司,買進,2025-12-11,2025-12-12,IFQrmgWiZik
鐘崑禎分析師_摩爾證券投顧,4248,2311,臺電,買進,2025-12-11,2025-12-12,IFQrmgWiZik
鐘崑禎分析師_摩爾證券投顧,4248,2317,鴻海,買進,2025-12-11,2025-12-12,IFQrmgWiZik
鐘崑禎分析師_摩爾證券投顧,80167,2330,台積電,買進,2025-12-11,2025-12-12,-hGoqckUmpE
鐘崑禎分析師_摩爾證券投顧,4248,2330,台積電,買進,2025-12-11,2025-12-12,IFQrmgWiZik
鐘崑禎分析師_摩爾證券投顧,80167,2344,華邦電,買進,2025-12-11,2025-12-12,-hGoqckUmpE
鐘崑禎分析師_摩爾證券投顧,4248,2344,華邦電,買進,2025-12-11,2025-12-12,IFQrmgWiZik
鐘崑禎分析師_摩爾證券投顧,80167,2368,金像電,買進,2025-12-11,2025-12-12,-hGoqckUmpE
鐘崑禎分析師_摩爾證券投顧,4248,2408,南亞科,買進,2025-12-11,2025-12-12,IFQrmgWiZik
鐘崑禎分析師_摩爾證券投顧,80167,2454,聯發科,買進,2025-12-11,2025-12-12,-hGoqckUmpE
鐘崑禎分析師_摩爾證券投顧,4248,3017,奇鋐,買進,2025-12-11,2025-12-12,IFQrmgWiZik
鐘崑禎分析師_摩爾證券投顧,4248,3037,欣興,買進,2025-12-11,2025-12-12,IFQrmgWiZik
鐘崑禎分析師_摩爾證券投顧,4248,3044,健鼎,買進,2025-12-11,2025-12-12,IFQrmgWiZik
鐘崑禎分析師_摩爾證券投顧,80167,3189,景碩,買進,2025-12-11,2025-12-12,-hGoqckUmpE
鐘崑禎分析師_摩爾證券投顧,4248,3189,景碩,買進,2025-12-11,2025-12-12,IFQrmgWiZik
鐘崑禎分析師_摩爾證券投顧,4248,3443,創意,買進,2025-12-11,2025-12-12,IFQrmgWiZik
鐘崑禎分析師_摩爾證券投顧,80167,3450,聯鈞,買進,2025-12-11,2025-12-12,-hGoqckUmpE
鐘崑禎分析師_摩爾證券投顧,4248,4967,十銓,買進,2025-12-11,2025-12-12,IFQrmgWiZik
鐘崑禎分析師_摩爾證券投顧,80167,5439,高技企業股份有限公司,買進,2025-12-11,2025-12-12,-hGoqckUmpE
鐘崑禎分析師_摩爾證券投顧,4248,5439,高技企業股份有限公司,買進,2025-12-11,2025-12-12,IFQrmgWiZik
鐘崑禎分析師_摩爾證券投顧,4248,6274,台燿科技股份有限公司,買進,2025-12-11,2025-12-12,IFQrmgWiZik
鐘崑禎分析師_摩爾證券投顧,4248,8299,群聯電子股份有限公司,買進,2025-12-11,2025-12-12,IFQrmgWiZik
陳昆仁分析師-摩爾證券投顧,0,2317,鴻海,買進,2025-12-11,2025-12-12,bCeBv1ynGsA
陳昆仁分析師-摩爾證券投顧,0,2330,台積電,買進,2025-12-11,2025-12-12,TKGLwXWToMo
陳昆仁分析師-摩爾證券投顧,0,2344,華邦電,買進,2025-12-11,2025-12-12,bCeBv1ynGsA
陳昆仁分析師-摩爾證券投顧,0,2368,金像電,買進,2025-12-11,2025-12-12,TKGLwXWToMo
陳昆仁分析師-摩爾證券投顧,0,2383,台光電,買進,2025-12-11,2025-12-12,TKGLwXWToMo
陳昆仁分析師-摩爾證券投顧,0,2454,聯發科,買進,2025-12-11,2025-12-12,TKGLwXWToMo
陳昆仁分析師-摩爾證券投顧,0,3443,創意,買進,2025-12-11,2025-12-12,bCeBv1ynGsA
陳昆仁分析師-摩爾證券投顧,0,3536,智妍晶片,買進,2025-12-11,2025-12-12,bCeBv1ynGsA
陳昆仁分析師-摩爾證券投顧,0,3661,世芯-KY,買進,2025-12-11,2025-12-12,TKGLwXWToMo
陳昆仁分析師-摩爾證券投顧,0,6669,緯穎,買進,2025-12-11,2025-12-12,bCeBv1ynGsA
陳昆仁分析師-摩爾證券投顧,0,8358,金居開發股份有限公司,買進,2025-12-11,2025-12-12,bCeBv1ynGsA
何基鼎分析師-摩爾證券投顧,75935,2308,台達電,買進,2025-12-12,2025-12-15,EF5g011Uz6g
何基鼎分析師-摩爾證券投顧,75935,2330,台積電,買進,2025-12-12,2025-12-15,EF5g011Uz6g
何基鼎分析師-摩爾證券投顧,75935,2337,旺宏,買進,2025-12-12,2025-12-15,EF5g011Uz6g
何基鼎分析師-摩爾證券投顧,75935,2344,華邦電,買進,2025-12-12,2025-12-15,EF5g011Uz6g
何基鼎分析師-摩爾證券投顧,75935,2454,聯發科,買進,2025-12-12,2025-12-15,EF5g011Uz6g
謝晨彥分析師-摩爾證券投顧,4642,2317,鴻海,買進,2025-12-12,2025-12-12,6BRUpgAxDtY
謝晨彥分析師-摩爾證券投顧,4642,2382,廣達,買進,2025-12-12,2025-12-12,6BRUpgAxDtY
謝晨彥分析師-摩爾證券投顧,4642,3231,緯創,買進,2025-12-12,2025-12-12,6BRUpgAxDtY
郭哲榮分析師-摩爾證券投顧,73178,1303,南亞,買進,2025-12-12,2025-12-15,jbxNOHv2uBM
郭哲榮分析師-摩爾證券投顧,73178,2317,鴻海,買進,2025-12-12,2025-12-15,jbxNOHv2uBM
郭哲榮分析師-摩爾證券投顧,73178,2330,台積電,買進,2025-12-12,2025-12-15,jbxNOHv2uBM
郭哲榮分析師-摩爾證券投顧,73178,2344,華邦電,買進,2025-12-12,2025-12-15,jbxNOHv2uBM
郭哲榮分析師-摩爾證券投顧,73178,2408,南亞科,買進,2025-12-12,2025-12-15,jbxNOHv2uBM
郭哲榮分析師-摩爾證券投顧,73178,2637,慧洋-KY,賣出,2025-12-12,2025-12-15,jbxNOHv2uBM
郭哲榮分析師-摩爾證券投顧,73178,6770,力積電,買進,2025-12-12,2025-12-15,jbxNOHv2uBM
鐘崑禎分析師_摩爾證券投顧,100750,1605,華新,買進,2025-12-12,2025-12-15,5JGI2biZNRg
鐘崑禎分析師_摩爾證券投顧,100750,2330,台積電,買進,2025-12-12,2025-12-15,5JGI2biZNRg
鐘崑禎分析師_摩爾證券投顧,2846,2330,台積電,買進,2025-12-12,2025-12-15,Fyx6Juld3Do
鐘崑禎分析師_摩爾證券投顧,100750,2344,華邦電,買進,2025-12-12,2025-12-15,5JGI2biZNRg
鐘崑禎分析師_摩爾證券投顧,2846,2344,華邦電,買進,2025-12-12,2025-12-15,Fyx6Juld3Do
鐘崑禎分析師_摩爾證券投顧,100750,2408,南亞科,買進,2025-12-12,2025-12-15,5JGI2biZNRg
鐘崑禎分析師_摩爾證券投顧,100750,3163,波若威科技股份有限公司,買進,2025-12-12,2025-12-15,5JGI2biZNRg
鐘崑禎分析師_摩爾證券投顧,2846,3189,景碩,買進,2025-12-12,2025-12-15,Fyx6Juld3Do
鐘崑禎分析師_摩爾證券投顧,100750,3443,創意,買進,2025-12-12,2025-12-15,5JGI2biZNRg
鐘崑禎分析師_摩爾證券投顧,2846,3443,創意,買進,2025-12-12,2025-12-15,Fyx6Juld3Do
鐘崑禎分析師_摩爾證券投顧,100750,3450,聯鈞,買進,2025-12-12,2025-12-15,5JGI2biZNRg
鐘崑禎分析師_摩爾證券投顧,100750,4967,十銓,買進,2025-12-12,2025-12-15,5JGI2biZNRg
鐘崑禎分析師_摩爾證券投顧,100750,4979,華星光通科技股份有限公司,買進,2025-12-12,2025-12-15,5JGI2biZNRg
鐘崑禎分析師_摩爾證券投顧,2846,6502,博通,買進,2025-12-12,2025-12-15,Fyx6Juld3Do
鐘崑禎分析師_摩爾證券投顧,100750,6770,力積電,買進,2025-12-12,2025-12-15,5JGI2biZNRg
鐘崑禎分析師_摩爾證券投顧,2846,8021,尖點,買進,2025-12-12,2025-12-15,Fyx6Juld3Do
鐘崑禎分析師_摩爾證券投顧,100750,8112,至上,買進,2025-12-12,2025-12-15,5JGI2biZNRg
鐘崑禎分析師_摩爾證券投顧,100750,8299,群聯電子股份有限公司,買進,2025-12-12,2025-12-15,5JGI2biZNRg
陳昆仁分析師-摩爾證券投顧,0,2317,鴻海,買進,2025-12-12,2025-12-15,oEi3YkDm-fw
陳昆仁分析師-摩爾證券投顧,0,2330,台積電,買進,2025-12-12,2025-12-15,_7Z6t-rkGNI
陳昆仁分析師-摩爾證券投顧,0,2330,台積電,買進,2025-12-12,2025-12-15,oEi3YkDm-fw
陳昆仁分析師-摩爾證券投顧,0,2344,華邦電,買進,2025-12-12,2025-12-15,_7Z6t-rkGNI
陳昆仁分析師-摩爾證券投顧,0,2344,華邦電,買進,2025-12-12,2025-12-15,oEi3YkDm-fw
陳昆仁分析師-摩爾證券投顧,0,2382,廣達,買進,2025-12-12,2025-12-15,oEi3YkDm-fw
陳昆仁分析師-摩爾證券投顧,0,2404,漢唐,買進,2025-12-12,2025-12-15,_7Z6t-rkGNI
陳昆仁分析師-摩爾證券投顧,0,2454,聯發科,買進,2025-12-12,2025-12-15,_7Z6t-rkGNI
陳昆仁分析師-摩爾證券投顧,0,2606,裕民,買進,2025-12-12,2025-12-15,oEi3YkDm-fw
陳昆仁分析師-摩爾證券投顧,0,3231,緯創,買進,2025-12-12,2025-12-15,oEi3YkDm-fw
陳昆仁分析師-摩爾證券投顧,0,3443,創意,買進,2025-12-12,2025-12-15,_7Z6t-rkGNI
陳昆仁分析師-摩爾證券投顧,0,3443,創意,買進,2025-12-12,2025-12-15,oEi3YkDm-fw
陳昆仁分析師-摩爾證券投顧,0,3692,ASIC,買進,2025-12-12,2025-12-15,_7Z6t-rkGNI
陳昆仁分析師-摩爾證券投顧,0,6669,緯穎,買進,2025-12-12,2025-12-15,_7Z6t-rkGNI
陳昆仁分析師-摩爾證券投顧,0,6669,緯穎,買進,2025-12-12,2025-12-15,oEi3YkDm-fw
何基鼎分析師-摩爾證券投顧,52572,2317,鴻海,買進,2025-12-13,2025-12-15,5ZL7un4YGGA
何基鼎分析師-摩爾證券投顧,52572,2330,台積電,買進,2025-12-13,2025-12-15,5ZL7un4YGGA
何基鼎分析師-摩爾證券投顧,52572,2382,廣達,買進,2025-12-13,2025-12-15,5ZL7un4YGGA
何基鼎分析師-摩爾證券投顧,52572,3231,緯創,買進,2025-12-13,2025-12-15,5ZL7un4YGGA
郭哲榮分析師-摩爾證券投顧,91169,2330,台積電,買進,2025-12-14,2025-12-15,usWInXuYzHE
謝晨彥分析師-摩爾證券投顧,3777,2330,台積電,買進,2025-12-15,2025-12-15,YN1QIJJWKv0
謝晨彥分析師-摩爾證券投顧,3777,2337,旺宏,買進,2025-12-15,2025-12-15,YN1QIJJWKv0
謝晨彥分析師-摩爾證券投顧,3777,3582,金鋐,買進,2025-12-15,2025-12-15,YN1QIJJWKv0
郭哲榮分析師-摩爾證券投顧,42671,2317,鴻海,買進,2025-12-15,2025-12-16,98uzvbLBJS8
郭哲榮分析師-摩爾證券投顧,42671,2330,台積電,買進,2025-12-15,2025-12-16,98uzvbLBJS8
郭哲榮分析師-摩爾證券投顧,42671,2337,旺宏,買進,2025-12-15,2025-12-16,98uzvbLBJS8
郭哲榮分析師-摩爾證券投顧,42671,2382,廣達,買進,2025-12-15,2025-12-16,98uzvbLBJS8
郭哲榮分析師-摩爾證券投顧,42671,2408,南亞科,買進,2025-12-15,2025-12-16,98uzvbLBJS8
郭哲榮分析師-摩爾證券投顧,42671,2454,聯發科,買進,2025-12-15,2025-12-16,98uzvbLBJS8
郭哲榮分析師-摩爾證券投顧,42671,6770,力積電,買進,2025-12-15,2025-12-16,98uzvbLBJS8
鐘崑禎分析師_摩爾證券投顧,14962,1605,華新,買進,2025-12-15,2025-12-16,y0SWqQ8IuoU
鐘崑禎分析師_摩爾證券投顧,14962,2330,台積電,買進,2025-12-15,2025-12-16,y0SWqQ8IuoU
鐘崑禎分析師_摩爾證券投顧,14962,2344,華邦電,買進,2025-12-15,2025-12-16,y0SWqQ8IuoU
鐘崑禎分析師_摩爾證券投顧,14962,2454,聯發科,買進,2025-12-15,2025-12-16,y0SWqQ8IuoU
鐘崑禎分析師_摩爾證券投顧,14962,2605,新興,買進,2025-12-15,2025-12-16,y0SWqQ8IuoU
陳昆仁分析師-摩爾證券投顧,0,2303,聯電,賣出,2025-12-15,2025-12-16,5lwvuP68Mfk
陳昆仁分析師-摩爾證券投顧,0,2317,鴻海,買進,2025-12-15,2025-12-16,H-IkzU6_IgY
陳昆仁分析師-摩爾證券投顧,0,2330,台積電,買進,2025-12-15,2025-12-16,5lwvuP68Mfk
陳昆仁分析師-摩爾證券投顧,0,2330,台積電,買進,2025-12-15,2025-12-16,H-IkzU6_IgY
陳昆仁分析師-摩爾證券投顧,0,2345,智邦,買進,2025-12-15,2025-12-16,5lwvuP68Mfk
陳昆仁分析師-摩爾證券投顧,0,2383,台光電,賣出,2025-12-15,2025-12-16,H-IkzU6_IgY
陳昆仁分析師-摩爾證券投顧,0,2454,聯發科,買進,2025-12-15,2025-12-16,5lwvuP68Mfk
陳昆仁分析師-摩爾證券投顧,0,3443,創意,買進,2025-12-15,2025-12-16,H-IkzU6_IgY
陳昆仁分析師-摩爾證券投顧,0,5347,世界先進積體電路股份有限公司,賣出,2025-12-15,2025-12-16,5lwvuP68Mfk
陳昆仁分析師-摩爾證券投顧,0,6033,光勝,買進,2025-12-15,2025-12-16,5lwvuP68Mfk
陳昆仁分析師-摩爾證券投顧,0,7717,英屬開曼群島商萊德光電(股)公司,買進,2025-12-15,2025-12-16,5lwvuP68Mfk
何基鼎分析師-摩爾證券投顧,66355,2059,川湖,賣出,2025-12-16,2025-12-17,zKDbzo78zBE
何基鼎分析師-摩爾證券投顧,66355,2313,華通,買進,2025-12-16,2025-12-17,zKDbzo78zBE
何基鼎分析師-摩爾證券投顧,66355,2317,鴻海,賣出,2025-12-16,2025-12-17,zKDbzo78zBE
何基鼎分析師-摩爾證券投顧,66355,2358,趙鶴,買進,2025-12-16,2025-12-17,zKDbzo78zBE
何基鼎分析師-摩爾證券投顧,66355,2382,廣達,賣出,2025-12-16,2025-12-17,zKDbzo78zBE
何基鼎分析師-摩爾證券投顧,66355,3231,緯創,賣出,2025-12-16,2025-12-17,zKDbzo78zBE
何基鼎分析師-摩爾證券投顧,66355,3305,昇貿,買進,2025-12-16,2025-12-17,zKDbzo78zBE
何基鼎分析師-摩爾證券投顧,66355,3324,雙鴻科技股份有限公司,賣出,2025-12-16,2025-12-17,zKDbzo78zBE
何基鼎分析師-摩爾證券投顧,66355,3443,創意,買進,2025-12-16,2025-12-17,zKDbzo78zBE
何基鼎分析師-摩爾證券投顧,66355,3491,昇達科技股份有限公司,買進,2025-12-16,2025-12-17,zKDbzo78zBE
何基鼎分析師-摩爾證券投顧,66355,3668,奇鴻,賣出,2025-12-16,2025-12-17,zKDbzo78zBE
何基鼎分析師-摩爾證券投顧,66355,4909,新復興微波通訊股份有限公司,買進,2025-12-16,2025-12-17,zKDbzo78zBE
何基鼎分析師-摩爾證券投顧,66355,6443,元晶,買進,2025-12-16,2025-12-17,zKDbzo78zBE
何基鼎分析師-摩爾證券投顧,66355,6669,緯穎,賣出,2025-12-16,2025-12-17,zKDbzo78zBE
謝晨彥分析師-摩爾證券投顧,3904,2317,鴻海,買進,2025-12-16,2025-12-16,Kh9IxMf3W0U
謝晨彥分析師-摩爾證券投顧,3904,2330,台積電,買進,2025-12-16,2025-12-16,Kh9IxMf3W0U
郭哲榮分析師-摩爾證券投顧,50691,2382,廣達,賣出,2025-12-16,2025-12-17,SnCi2ElXiD0
郭哲榮分析師-摩爾證券投顧,50691,2454,聯發科,買進,2025-12-16,2025-12-17,SnCi2ElXiD0
鐘崑禎分析師_摩爾證券投顧,13804,1802,台玻,買進,2025-12-16,2025-12-17,hJFWcqQIIyw
鐘崑禎分析師_摩爾證券投顧,13804,1815,富喬工業股份有限公司,買進,2025-12-16,2025-12-17,hJFWcqQIIyw
鐘崑禎分析師_摩爾證券投顧,3434,2317,鴻海,買進,2025-12-16,2025-12-17,vzk1E_4Cp2c
鐘崑禎分析師_摩爾證券投顧,13804,2330,台積電,買進,2025-12-16,2025-12-17,hJFWcqQIIyw
鐘崑禎分析師_摩爾證券投顧,3434,2330,台積電,買進,2025-12-16,2025-12-17,vzk1E_4Cp2c
鐘崑禎分析師_摩爾證券投顧,13804,2344,華邦電,買進,2025-12-16,2025-12-17,hJFWcqQIIyw
鐘崑禎分析師_摩爾證券投顧,13804,2368,金像電,買進,2025-12-16,2025-12-17,hJFWcqQIIyw
鐘崑禎分析師_摩爾證券投顧,13804,2383,台光電,買進,2025-12-16,2025-12-17,hJFWcqQIIyw
